time,temperature
2026-02-12 20:01:30.773+00,25.31
2026-02-12 20:01:35.846+00,24.54
2026-02-12 20:01:40.861+00,25.15
2026-02-12 20:01:45.873+00,25.03
2026-02-12 20:01:50.777+00,24.83
2026-02-12 20:01:55.807+00,24.66
2026-02-12 20:02:00.825+00,25.04
2026-02-12 20:02:05.839+00,24.66
2026-02-12 20:02:10.774+00,25.1
2026-02-12 20:02:15.878+00,24.76
2026-02-12 20:02:20.793+00,24.97
2026-02-12 20:02:25.827+00,25.47
2026-02-12 20:02:30.769+00,25.32
2026-02-12 20:02:35.846+00,24.78
2026-02-12 20:02:40.868+00,25.01
2026-02-12 20:02:45.881+00,24.91
2026-02-12 20:02:50.771+00,25.29
2026-02-12 20:02:55.816+00,24.86
2026-02-12 20:03:00.833+00,25
2026-02-12 20:03:05.848+00,25.05
2026-02-12 20:03:10.774+00,24.8
2026-02-12 20:03:15.886+00,24.82
2026-02-12 20:03:20.909+00,25.12
2026-02-12 20:03:25.818+00,24.63
2026-02-12 20:03:30.772+00,25.43
2026-02-12 20:03:35.852+00,25.08
2026-02-12 20:03:40.873+00,24.88
2026-02-12 20:03:45.891+00,25.45
2026-02-12 20:03:50.783+00,24.54
2026-02-12 20:03:55.823+00,25.01
2026-02-12 20:04:00.839+00,25.28
2026-02-12 20:04:05.864+00,24.58
2026-02-12 20:04:10.771+00,25.37
2026-02-12 20:04:15.79+00,24.97
2026-02-12 20:04:20.807+00,25.1
2026-02-12 20:04:25.826+00,25.45
2026-02-12 20:04:30.771+00,25.14
2026-02-12 20:04:35.882+00,24.67
2026-02-12 20:04:40.885+00,25.14
2026-02-12 20:04:45.793+00,24.81
2026-02-12 20:04:50.771+00,25.11
2026-02-12 20:04:55.83+00,25.23
2026-02-12 20:05:00.849+00,24.63
2026-02-12 20:05:05.86+00,25.45
2026-02-12 20:05:10.772+00,25.44
2026-02-12 20:05:15.798+00,24.72
2026-02-12 20:05:20.816+00,24.94
2026-02-12 20:05:25.832+00,25.01
2026-02-12 20:05:30.771+00,24.64
2026-02-12 20:05:35.866+00,25.06
2026-02-12 20:05:40.886+00,25.36
2026-02-12 20:05:45.8+00,24.89
2026-02-12 20:05:50.773+00,25.46
2026-02-12 20:05:55.838+00,24.73
2026-02-12 20:06:00.857+00,25.13
2026-02-12 20:06:05.869+00,24.75
2026-02-12 20:06:10.773+00,24.72
2026-02-12 20:06:15.805+00,25.41
2026-02-12 20:06:20.827+00,24.84
2026-02-12 20:06:25.84+00,24.61
2026-02-12 20:06:30.772+00,24.71
2026-02-12 20:06:35.877+00,24.73
2026-02-12 20:06:40.894+00,25.43
2026-02-12 20:06:45.772+00,25.07
2026-02-12 20:06:50.771+00,25.08
2026-02-12 20:06:55.844+00,24.57
2026-02-12 20:07:00.861+00,25.27
2026-02-12 20:07:05.878+00,25.19
2026-02-12 20:07:10.772+00,24.83
2026-02-12 20:07:15.812+00,25.11
2026-02-12 20:07:20.843+00,25.16
2026-02-12 20:07:25.846+00,25.26
2026-02-12 20:07:30.775+00,25.2
2026-02-12 20:07:35.882+00,24.98
2026-02-12 20:07:40.798+00,24.86
2026-02-12 20:07:45.815+00,25.41
2026-02-12 20:07:50.773+00,24.94
2026-02-12 20:07:55.85+00,25.11
2026-02-12 20:08:00.869+00,25.3
2026-02-12 20:08:05.886+00,25.1
2026-02-12 20:08:10.799+00,25.04
2026-02-12 20:08:15.819+00,25.12
2026-02-12 20:08:20.835+00,25.11
2026-02-12 20:08:25.855+00,24.87
2026-02-12 20:08:30.769+00,25.01
2026-02-12 20:08:35.888+00,24.72
2026-02-12 20:08:40.803+00,24.96
2026-02-12 20:08:45.822+00,24.99
2026-02-12 20:08:50.772+00,24.55
2026-02-12 20:08:55.857+00,24.88
2026-02-12 20:09:00.876+00,24.97
2026-02-12 20:09:05.891+00,24.55
2026-02-12 20:09:10.774+00,25.41
2026-02-12 20:09:15.826+00,24.77
2026-02-12 20:09:20.842+00,24.56
2026-02-12 20:09:25.861+00,24.52
2026-02-12 20:09:30.779+00,25.16
2026-02-12 20:09:35.793+00,25.11
2026-02-12 20:09:40.812+00,24.53
2026-02-12 20:09:45.832+00,24.54
2026-02-12 20:09:50.773+00,24.82
2026-02-12 20:09:55.864+00,25.04
2026-02-12 20:10:00.887+00,24.58
2026-02-12 20:10:05.799+00,24.99
2026-02-12 20:10:10.774+00,25.05
2026-02-12 20:10:15.836+00,24.59
2026-02-12 20:10:20.849+00,25.12
2026-02-12 20:10:25.867+00,24.87
2026-02-12 20:10:30.814+00,24.88
2026-02-12 20:10:35.806+00,24.73
2026-02-12 20:10:40.92+00,25.25
2026-02-12 20:10:45.836+00,25.42
2026-02-12 20:10:50.78+00,25.47
2026-02-12 20:10:55.877+00,24.85
2026-02-12 20:11:00.89+00,24.66
2026-02-12 20:11:05.803+00,24.99
2026-02-12 20:11:10.791+00,25.09
2026-02-12 20:11:15.839+00,25.47
2026-02-12 20:11:20.862+00,25.39
2026-02-12 20:11:25.875+00,24.86
2026-02-12 20:11:30.778+00,25.42
2026-02-12 20:11:35.807+00,25.45
2026-02-12 20:11:40.828+00,24.51
2026-02-12 20:11:45.952+00,24.6
2026-02-12 20:11:50.776+00,25.19
2026-02-12 20:11:55.877+00,25.47
2026-02-12 20:12:00.895+00,24.62
2026-02-12 20:12:05.814+00,25.03
2026-02-12 20:12:10.775+00,25.42
2026-02-12 20:12:15.848+00,25.31
2026-02-12 20:12:20.865+00,25.47
2026-02-12 20:12:25.881+00,25.39
2026-02-12 20:12:30.774+00,25.21
2026-02-12 20:12:35.818+00,25.31
2026-02-12 20:12:40.837+00,25.35
2026-02-12 20:12:45.85+00,25.07
2026-02-12 20:12:50.776+00,24.83
2026-02-12 20:12:55.885+00,24.97
2026-02-12 20:13:00.8+00,25.42
2026-02-12 20:13:05.818+00,24.85
2026-02-12 20:13:10.778+00,24.85
2026-02-12 20:13:16.058+00,24.65
2026-02-12 20:13:20.873+00,24.8
2026-02-12 20:13:25.89+00,24.86
2026-02-12 20:13:30.774+00,25.25
2026-02-12 20:13:35.821+00,24.72
2026-02-12 20:13:40.848+00,25.36
2026-02-12 20:13:45.857+00,24.59
2026-02-12 20:13:50.774+00,24.94
2026-02-12 20:13:55.894+00,24.63
2026-02-12 20:14:00.809+00,25.08
2026-02-12 20:14:05.824+00,25.41
2026-02-12 20:14:10.799+00,24.96
2026-02-12 20:14:15.86+00,24.51
2026-02-12 20:14:20.877+00,24.72
2026-02-12 20:14:25.796+00,25.25
2026-02-12 20:14:30.778+00,25.48
2026-02-12 20:14:35.829+00,25.35
2026-02-12 20:14:40.948+00,24.65
2026-02-12 20:14:45.871+00,24.74
2026-02-12 20:14:50.779+00,24.96
2026-02-12 20:14:55.801+00,25.19
2026-02-12 20:15:00.814+00,25.2
2026-02-12 20:15:05.836+00,24.69
2026-02-12 20:15:10.777+00,25.42
2026-02-12 20:15:15.869+00,24.88
2026-02-12 20:15:20.894+00,25.26
2026-02-12 20:15:25.909+00,24.75
2026-02-12 20:15:30.777+00,24.67
2026-02-12 20:15:35.835+00,24.5
2026-02-12 20:15:40.853+00,24.66
2026-02-12 20:15:45.871+00,24.68
2026-02-12 20:15:50.785+00,25.31
2026-02-12 20:15:55.807+00,24.6
2026-02-12 20:16:00.821+00,24.62
2026-02-12 20:16:05.84+00,25.06
